order_id,order_date,amount,product_id,product_category
2499,2024-07-31,42.36,BOO017,Books
2500,2022-09-10,386.22,HOM018,Home & Garden
2501,2024-11-02,2256.78,ELE011,Electronics
2502,2024-06-19,13.88,BOO020,Books
2503,2024-02-26,31.85,BOO005,Books
2504,2023-02-03,331.49,HOM005,Home & Garden
2505,2024-05-24,405.75,SPO003,Sports
2506,2022-12-01,469.2,ELE015,Electronics
2507,2022-12-06,84.16,HOM011,Home & Garden
2508,2024-02-02,489.94,HOM011,Home & Garden
2509,2023-10-31,144.44,SPO017,Sports
2510,2023-07-26,703.57,SPO014,Sports
2511,2024-09-16,29.6,BOO013,Books
2512,2022-04-16,208.35,SPO005,Sports
2513,2023-04-03,309.13,CLO004,Clothing
2514,2024-11-01,36.91,BOO010,Books
2515,2022-06-16,71.8,CLO003,Clothing
2516,2023-10-05,775.0,ELE016,Electronics
2517,2022-03-04,67.36,BOO016,Books
2518,2024-03-22,160.11,SPO008,Sports
2519,2022-12-04,16.1,BOO003,Books
2520,2022-07-26,181.04,ELE014,Electronics
2521,2024-10-05,2019.83,ELE005,Electronics
2522,2022-04-16,888.02,ELE012,Electronics
2523,2024-01-02,73.12,SPO004,Sports
2524,2022-03-21,60.05,SPO007,Sports
2525,2022-12-15,376.93,HOM010,Home & Garden
2526,2024-12-13,1381.05,ELE020,Electronics
2527,2023-06-17,166.34,CLO020,Clothing
2528,2023-04-04,7.89,BOO016,Books
2529,2024-07-15,81.07,BOO013,Books
2530,2024-05-06,257.41,CLO007,Clothing
2531,2023-05-08,76.01,HOM019,Home & Garden
2532,2022-08-30,39.28,CLO003,Clothing
2533,2023-08-02,61.53,BOO014,Books
2534,2024-04-19,1991.18,ELE019,Electronics
2535,2023-09-12,255.56,CLO013,Clothing
2536,2023-01-28,11.36,BOO009,Books
2537,2024-03-08,292.58,CLO011,Clothing
2538,2024-07-09,268.03,CLO011,Clothing
2539,2023-01-12,1570.82,ELE003,Electronics
2540,2024-09-24,14.44,BOO020,Books
2541,2024-10-11,70.65,BOO001,Books
2542,2024-01-09,52.08,BOO016,Books
2543,2024-10-23,79.92,CLO017,Clothing
2544,2023-07-15,330.18,SPO020,Sports
2545,2023-02-07,317.71,HOM019,Home & Garden
2546,2023-08-18,728.72,SPO001,Sports
2547,2024-04-14,500.21,SPO014,Sports
2548,2024-08-07,523.64,SPO008,Sports
2549,2024-07-09,22.44,BOO008,Books
2550,2023-06-05,120.29,HOM015,Home & Garden
2551,2023-05-05,17.51,HOM009,Home & Garden
2552,2024-05-03,1149.62,ELE010,Electronics
2553,2022-04-15,526.57,HOM010,Home & Garden
2554,2022-08-26,303.98,CLO006,Clothing
2555,2023-02-15,1467.32,ELE016,Electronics
2556,2022-02-12,273.93,ELE010,Electronics
2557,2023-06-11,106.65,HOM012,Home & Garden
2558,2022-07-19,28.76,BOO003,Books
2559,2022-06-06,211.45,CLO008,Clothing
2560,2022-05-16,75.88,BOO004,Books
2561,2024-10-21,402.96,SPO009,Sports
2562,2022-06-20,61.3,BOO007,Books
2563,2023-05-28,2169.21,ELE003,Electronics
2564,2022-05-10,63.69,CLO018,Clothing
2565,2023-02-02,466.26,HOM011,Home & Garden
2566,2024-03-08,78.41,HOM007,Home & Garden
2567,2022-12-10,198.64,CLO003,Clothing
2568,2023-04-10,267.13,HOM012,Home & Garden
2569,2023-02-12,124.37,ELE001,Electronics
2570,2024-02-02,42.96,BOO015,Books
2571,2022-06-24,261.53,CLO004,Clothing
2572,2022-10-06,280.53,HOM011,Home & Garden
2573,2022-09-03,686.49,SPO008,Sports
2574,2023-10-02,754.13,SPO002,Sports
2575,2023-09-07,255.94,CLO009,Clothing
2576,2023-11-28,464.27,HOM016,Home & Garden
2577,2023-09-24,32.46,BOO006,Books
2578,2022-07-10,319.89,CLO012,Clothing
2579,2022-08-21,1808.79,ELE004,Electronics
2580,2023-01-10,158.64,SPO009,Sports
2581,2023-09-30,504.38,SPO018,Sports
2582,2023-09-01,509.32,SPO002,Sports
2583,2023-10-01,70.86,HOM005,Home & Garden
2584,2022-05-21,1601.63,ELE016,Electronics
2585,2022-03-29,344.32,HOM006,Home & Garden
2586,2023-05-23,818.75,ELE004,Electronics
2587,2022-02-04,108.33,HOM017,Home & Garden
2588,2023-05-04,20.49,HOM007,Home & Garden
2589,2024-10-05,206.92,SPO013,Sports
2590,2023-01-30,286.95,SPO014,Sports
2591,2023-08-13,20.12,BOO014,Books
2592,2023-06-07,387.93,SPO007,Sports
2593,2023-06-03,185.09,CLO008,Clothing
2594,2022-09-29,409.45,ELE003,Electronics
2595,2024-03-19,245.14,CLO001,Clothing
2596,2023-03-07,,ELE004,Electronics
2597,2023-12-01,150.85,CLO004,Clothing
2598,2024-01-26,78.88,BOO009,Books
2599,2024-06-27,247.96,CLO007,Clothing
2600,2023-05-13,208.73,HOM001,Home & Garden
2601,2024-06-06,108.96,HOM015,Home & Garden
2602,2024-12-09,18.56,BOO010,Books
2603,2023-07-27,,CLO017,Clothing
2604,2022-05-14,328.31,SPO007,Sports
2605,2023-07-19,478.69,HOM015,Home & Garden
2606,2022-10-01,1500.35,ELE018,Electronics
2607,2024-11-09,46.71,CLO004,Clothing
2608,2023-07-11,518.47,SPO019,Sports
2609,2022-08-08,243.42,CLO018,Clothing
2610,2024-12-21,155.34,CLO001,Clothing
2611,2023-11-02,338.99,SPO006,Sports
2612,2022-08-11,63.7,BOO009,Books
2613,2023-02-13,350.43,HOM012,Home & Garden
2614,2022-07-16,221.34,HOM002,Home & Garden
2615,2023-11-20,37.67,BOO008,Books
2616,2024-06-01,23.58,SPO005,Sports
2617,2023-04-19,420.66,HOM003,Home & Garden
2618,2022-07-30,392.76,SPO007,Sports
2619,2024-01-30,,ELE019,Electronics
2620,2024-04-17,2292.27,ELE007,Electronics
2621,2022-07-11,62.19,BOO009,Books
2622,2023-05-09,847.94,ELE001,Electronics
2623,2024-09-29,203.1,CLO017,Clothing
2624,2023-04-15,215.5,SPO012,Sports
2625,2024-07-15,469.67,SPO019,Sports
2626,2022-02-13,17.37,BOO002,Books
2627,2023-01-03,230.21,CLO002,Clothing
2628,2024-07-09,208.59,CLO007,Clothing
2629,2024-01-21,72.69,BOO006,Books
2630,2024-08-28,23.97,HOM014,Home & Garden
2631,2022-08-11,1327.23,ELE004,Electronics
2632,2024-06-09,232.74,CLO018,Clothing
2633,2024-12-23,859.74,SPO015,Sports
2634,2022-11-19,509.14,SPO014,Sports
2635,2022-12-19,621.53,SPO020,Sports
2636,2023-03-15,479.9,ELE015,Electronics
2637,2022-07-06,117.34,SPO008,Sports
2638,2024-12-28,1210.5,ELE005,Electronics
2639,2022-04-19,170.22,SPO008,Sports
2640,2022-04-14,570.86,SPO018,Sports
2641,2022-06-21,40.14,BOO018,Books
2642,2022-10-06,31.27,CLO005,Clothing
2643,2023-03-28,878.3,ELE018,Electronics
2644,2022-06-14,47.37,BOO011,Books
2645,2022-03-03,1712.57,ELE001,Electronics
2646,2022-03-04,762.5,ELE019,Electronics
2647,2022-06-16,1561.49,ELE015,Electronics
2648,2024-01-31,1652.07,ELE005,Electronics
2649,2023-12-25,38.97,BOO010,Books
2650,2023-08-22,14.56,BOO019,Books
2651,2024-09-03,34.75,BOO006,Books
2652,2023-08-15,476.94,SPO002,Sports
2653,2024-11-04,200.22,HOM009,Home & Garden
2654,2023-05-19,175.47,HOM017,Home & Garden
2655,2023-07-18,109.09,SPO014,Sports
2656,2022-11-02,41.11,BOO002,Books
2657,2024-01-20,63.3,BOO002,Books
2658,2022-03-22,43.82,HOM020,Home & Garden
2659,2024-07-31,322.16,SPO017,Sports
2660,2023-01-14,27.34,CLO004,Clothing
2661,2024-03-13,69.13,BOO017,Books
2662,2022-01-11,59.33,BOO006,Books
2663,2024-08-28,388.42,HOM007,Home & Garden
2664,2024-12-18,886.83,ELE005,Electronics
2665,2024-03-30,550.28,SPO010,Sports
2666,2024-04-14,16.35,BOO005,Books
2667,2024-01-25,414.98,SPO009,Sports
2668,2022-06-18,402.64,HOM013,Home & Garden
2669,2022-11-17,69.6,BOO002,Books
2670,2023-01-18,377.68,HOM018,Home & Garden
2671,2023-01-18,21.15,BOO003,Books
2672,2024-08-20,192.07,HOM017,Home & Garden
2673,2024-12-22,653.39,SPO004,Sports
2674,2024-01-25,151.17,CLO009,Clothing
2675,2023-11-11,121.81,CLO011,Clothing
2676,2022-03-18,64.49,BOO008,Books
2677,2023-02-24,70.23,CLO017,Clothing
2678,2023-06-12,248.01,SPO008,Sports
2679,2022-10-17,221.53,ELE015,Electronics
2680,2022-09-11,43.19,SPO003,Sports
2681,2023-02-10,115.27,HOM008,Home & Garden
2682,2022-03-22,508.84,HOM020,Home & Garden
2683,2024-10-31,367.03,HOM015,Home & Garden
2684,2024-10-22,397.73,HOM001,Home & Garden
2685,2022-01-22,83.74,CLO019,Clothing
2686,2022-08-07,53.96,BOO020,Books
2687,2024-12-08,520.71,ELE016,Electronics
2688,2023-06-25,79.02,BOO014,Books
2689,2022-01-07,571.32,SPO012,Sports
2690,2022-10-02,223.21,ELE017,Electronics
2691,2023-08-11,1056.12,ELE016,Electronics
2692,2023-12-04,1149.51,ELE006,Electronics
2693,2022-11-19,155.82,CLO015,Clothing
2694,2023-07-18,27.36,BOO002,Books
2695,2023-08-26,179.23,CLO012,Clothing
2696,2022-02-13,22.17,BOO002,Books
2697,2024-11-29,308.28,ELE001,Electronics
2698,2022-03-28,305.03,CLO012,Clothing
2699,2024-03-10,510.6,HOM001,Home & Garden
2700,2024-03-02,247.22,CLO007,Clothing
2701,2022-07-24,218.85,CLO002,Clothing
2702,2024-05-30,375.13,SPO016,Sports
2703,2024-05-19,458.87,SPO017,Sports
2704,2023-06-25,54.91,BOO018,Books
2705,2022-01-11,738.64,SPO008,Sports
2706,2024-09-03,570.05,SPO007,Sports
2707,2023-04-24,42.96,BOO012,Books
2708,2024-07-13,1166.2,ELE019,Electronics
2709,2022-05-13,21.31,BOO015,Books
2710,2023-06-07,673.14,SPO019,Sports
2711,2024-05-11,514.33,SPO010,Sports
2712,2024-07-23,1809.01,ELE012,Electronics
2713,2024-02-26,173.35,SPO001,Sports
2714,2024-10-21,54.52,BOO006,Books
2715,2023-01-25,463.12,ELE010,Electronics
2716,2022-10-17,251.48,HOM014,Home & Garden
2717,2022-02-17,324.99,SPO014,Sports
2718,2022-03-04,106.03,HOM008,Home & Garden
2719,2024-11-30,191.66,SPO012,Sports
2720,2023-05-15,131.71,SPO010,Sports
2721,2022-01-07,65.23,BOO005,Books
2722,2024-06-08,8.07,BOO013,Books
2723,2024-01-05,493.52,SPO018,Sports
2724,2024-02-23,256.08,SPO007,Sports
2725,2022-01-31,417.61,SPO005,Sports
2726,2023-01-25,301.53,SPO004,Sports
2727,2023-05-31,203.3,CLO019,Clothing
2728,2023-09-29,256.69,SPO006,Sports
2729,2024-09-06,15.36,CLO020,Clothing
2730,2024-03-11,56.73,HOM013,Home & Garden
2731,2024-10-28,40.97,CLO011,Clothing
2732,2022-02-22,1557.14,ELE009,Electronics
2733,2022-06-14,57.21,BOO002,Books
2734,2024-07-17,394.77,HOM019,Home & Garden
2735,2024-06-26,304.05,HOM009,Home & Garden
2736,2023-07-08,1867.68,ELE013,Electronics
2737,2022-11-29,1234.98,ELE013,Electronics
2738,2024-04-23,189.05,CLO003,Clothing
2739,2024-10-04,552.21,HOM019,Home & Garden
2740,2022-05-17,7.17,BOO009,Books
2741,2022-05-18,59.8,CLO005,Clothing
2742,2023-10-06,54.98,BOO013,Books
2743,2022-08-11,226.36,HOM006,Home & Garden
2744,2022-07-28,,ELE004,Electronics
2745,2023-03-25,143.33,HOM005,Home & Garden
2746,2024-08-15,268.14,HOM007,Home & Garden
2747,2023-03-23,51.15,HOM009,Home & Garden
2748,2022-04-11,223.85,CLO013,Clothing
2749,2023-08-26,42.76,SPO010,Sports
2750,2022-04-19,162.83,CLO013,Clothing
2751,2024-08-21,94.14,SPO016,Sports
2752,2024-11-17,312.67,CLO003,Clothing
2753,2024-10-03,455.88,SPO009,Sports
2754,2024-11-29,111.98,HOM016,Home & Garden
2755,2024-06-15,206.2,CLO018,Clothing
2756,2023-05-13,1827.46,ELE011,Electronics
2757,2024-04-16,695.72,ELE001,Electronics
2758,2024-10-06,423.11,SPO004,Sports
2759,2024-07-17,418.46,HOM008,Home & Garden
2760,2024-04-09,699.34,SPO012,Sports
2761,2022-01-05,317.59,HOM006,Home & Garden
2762,2023-04-04,35.42,BOO012,Books
2763,2022-01-31,38.25,BOO009,Books
2764,2024-04-09,136.56,SPO006,Sports
2765,2022-05-29,142.04,SPO020,Sports
2766,2022-03-22,432.47,SPO014,Sports
2767,2023-08-15,591.94,SPO002,Sports
2768,2023-11-09,1699.31,ELE018,Electronics
2769,2024-06-06,684.35,SPO005,Sports
2770,2023-09-03,278.15,SPO003,Sports
2771,2022-06-22,31.1,BOO002,Books
2772,2024-06-22,863.96,ELE013,Electronics
2773,2024-07-05,296.32,HOM006,Home & Garden
2774,2022-02-23,305.12,SPO020,Sports
2775,2022-05-11,245.65,HOM005,Home & Garden
2776,2024-06-12,457.11,SPO005,Sports
2777,2023-10-18,512.2,SPO018,Sports
2778,2023-10-14,11.28,SPO008,Sports
2779,2024-01-26,1498.23,ELE012,Electronics
2780,2024-03-10,362.88,HOM002,Home & Garden
2781,2022-03-04,328.51,ELE011,Electronics
2782,2024-02-07,22.82,BOO019,Books
2783,2024-03-18,57.45,CLO006,Clothing
2784,2023-05-21,238.9,CLO013,Clothing
2785,2023-04-01,175.62,CLO004,Clothing
2786,2023-11-28,106.07,HOM011,Home & Garden
2787,2023-01-18,717.3,SPO006,Sports
2788,2023-12-05,96.61,HOM019,Home & Garden
2789,2023-03-30,121.26,CLO004,Clothing
2790,2023-04-03,88.99,SPO001,Sports
2791,2024-09-29,248.13,SPO011,Sports
2792,2022-02-02,282.11,SPO009,Sports
2793,2023-04-05,363.46,ELE017,Electronics
2794,2022-06-02,1586.43,ELE007,Electronics
2795,2024-12-04,39.65,BOO012,Books
2796,2023-03-07,164.53,HOM011,Home & Garden
2797,2023-11-03,43.12,CLO007,Clothing
2798,2024-05-09,309.88,HOM014,Home & Garden
2799,2024-07-05,7.64,BOO005,Books
2800,2022-08-12,62.1,BOO012,Books
2801,2022-12-30,244.37,HOM019,Home & Garden
2802,2024-12-08,328.3,HOM016,Home & Garden
2803,2022-01-14,32.26,BOO018,Books
2804,2023-12-15,91.5,HOM014,Home & Garden
2805,2024-05-02,1977.27,ELE014,Electronics
2806,2024-07-10,311.56,SPO016,Sports
2807,2023-11-23,295.18,SPO018,Sports
2808,2023-11-27,393.73,SPO020,Sports
2809,2023-08-13,165.31,CLO004,Clothing
2810,2022-06-19,578.29,HOM001,Home & Garden
2811,2022-03-22,373.8,ELE019,Electronics
2812,2023-04-21,2208.67,ELE004,Electronics
2813,2023-10-30,,BOO011,Books
2814,2024-09-11,1035.75,ELE006,Electronics
2815,2022-07-25,28.02,BOO013,Books
2816,2024-03-01,428.62,SPO008,Sports
2817,2024-05-16,491.07,HOM010,Home & Garden
2818,2024-04-26,259.4,CLO006,Clothing
2819,2024-01-26,20.9,BOO006,Books
2820,2022-08-05,60.96,CLO005,Clothing
2821,2022-01-15,56.74,BOO003,Books
2822,2024-11-30,117.59,CLO018,Clothing
2823,2024-08-06,6.74,BOO017,Books
2824,2022-06-28,98.64,HOM015,Home & Garden
2825,2023-10-20,64.13,BOO016,Books
2826,2022-10-05,76.66,HOM005,Home & Garden
2827,2022-07-04,718.56,SPO013,Sports
2828,2023-05-09,711.54,ELE015,Electronics
2829,2022-09-05,92.38,HOM015,Home & Garden
2830,2023-03-21,624.17,SPO001,Sports
2831,2023-10-30,65.89,CLO020,Clothing
2832,2023-03-15,484.42,HOM011,Home & Garden
2833,2022-06-04,20.33,BOO006,Books
2834,2023-10-28,59.48,BOO018,Books
2835,2023-02-21,45.16,BOO016,Books
2836,2024-08-06,114.54,HOM001,Home & Garden
2837,2023-11-13,82.58,BOO016,Books
2838,2022-08-27,307.1,CLO019,Clothing
2839,2024-06-17,342.98,ELE002,Electronics
2840,2023-11-10,226.32,CLO016,Clothing
2841,2022-08-19,144.03,CLO019,Clothing
2842,2024-11-28,55.9,CLO004,Clothing
2843,2022-10-03,39.84,BOO018,Books
2844,2023-01-21,28.42,CLO016,Clothing
2845,2024-08-11,397.68,SPO007,Sports
2846,2024-02-02,296.41,SPO002,Sports
2847,2022-03-24,17.84,CLO013,Clothing
2848,2022-06-17,578.5,SPO003,Sports
2849,2023-12-12,295.01,CLO003,Clothing
2850,2022-02-16,232.08,CLO019,Clothing
2851,2023-12-15,209.8,ELE017,Electronics
2852,2023-01-30,997.29,ELE014,Electronics
2853,2024-08-20,385.36,ELE004,Electronics
2854,2022-10-25,37.22,HOM007,Home & Garden
2855,2022-11-19,2060.39,ELE014,Electronics
2856,2024-08-13,33.23,CLO003,Clothing
2857,2022-08-26,927.63,ELE002,Electronics
2858,2022-09-05,631.87,SPO017,Sports
2859,2024-06-15,77.98,CLO002,Clothing
2860,2023-08-25,143.13,SPO001,Sports
2861,2023-01-02,305.91,HOM017,Home & Garden
2862,2022-08-01,195.63,CLO010,Clothing
2863,2022-02-16,470.59,SPO011,Sports
2864,2022-01-18,460.38,SPO010,Sports
2865,2024-02-09,17.44,CLO012,Clothing
2866,2023-12-18,464.0,HOM001,Home & Garden
2867,2023-03-16,518.43,SPO016,Sports
2868,2022-02-04,425.19,ELE007,Electronics
2869,2024-05-18,44.14,BOO005,Books
2870,2023-03-11,609.69,ELE005,Electronics
2871,2022-02-22,287.96,CLO012,Clothing
2872,2022-11-28,107.78,HOM020,Home & Garden
2873,2022-05-06,355.0,HOM019,Home & Garden
2874,2022-02-15,118.21,HOM004,Home & Garden
2875,2023-12-03,27.8,BOO001,Books
2876,2023-03-31,5.99,BOO012,Books
2877,2024-04-10,285.28,HOM014,Home & Garden
2878,2023-09-24,65.6,SPO012,Sports
2879,2024-02-01,33.14,BOO016,Books
2880,2022-08-06,246.81,CLO004,Clothing
2881,2022-04-01,63.38,SPO004,Sports
2882,2022-03-21,25.24,CLO018,Clothing
2883,2023-04-16,1090.38,ELE016,Electronics
2884,2022-11-28,269.62,HOM012,Home & Garden
2885,2024-07-06,368.65,ELE011,Electronics
2886,2022-05-05,58.32,HOM004,Home & Garden
2887,2023-05-20,790.95,ELE002,Electronics
2888,2023-08-13,77.5,BOO007,Books
2889,2024-03-31,38.37,CLO014,Clothing
2890,2023-01-08,42.28,BOO014,Books
2891,2024-05-29,178.52,SPO001,Sports
2892,2023-11-15,333.16,CLO020,Clothing
2893,2024-04-04,243.4,CLO009,Clothing
2894,2024-06-14,216.19,HOM003,Home & Garden
2895,2024-12-10,249.23,CLO002,Clothing
2896,2022-04-28,32.56,BOO011,Books
2897,2022-02-21,1657.12,ELE015,Electronics
2898,2022-09-12,7.06,BOO008,Books
2899,2022-05-20,640.15,SPO009,Sports
2900,2022-01-07,19.58,BOO006,Books
2901,2022-03-28,57.05,BOO010,Books
2902,2024-10-14,394.86,HOM008,Home & Garden
2903,2022-05-14,124.69,CLO014,Clothing
2904,2024-02-22,433.64,SPO013,Sports
2905,2022-07-23,62.82,CLO016,Clothing
2906,2023-06-30,75.7,CLO006,Clothing
2907,2023-03-08,556.96,SPO004,Sports
2908,2024-07-02,163.6,ELE014,Electronics
2909,2022-10-13,460.62,ELE018,Electronics
2910,2022-12-18,193.04,ELE001,Electronics
2911,2023-06-16,1737.99,ELE003,Electronics
2912,2023-04-27,57.94,BOO020,Books
2913,2024-10-30,307.82,SPO015,Sports
2914,2022-02-15,373.58,SPO017,Sports
2915,2022-03-04,2248.75,ELE010,Electronics
2916,2024-12-31,71.67,CLO012,Clothing
2917,2024-12-04,707.03,SPO017,Sports
2918,2024-02-05,385.63,HOM001,Home & Garden
2919,2023-06-16,46.49,SPO003,Sports
2920,2023-01-04,128.09,CLO003,Clothing
2921,2022-06-22,180.98,CLO009,Clothing
2922,2022-12-05,540.64,SPO015,Sports
2923,2024-03-14,860.28,SPO002,Sports
2924,2023-07-02,1015.11,ELE003,Electronics
2925,2024-05-17,860.01,ELE008,Electronics
2926,2022-12-29,168.32,HOM018,Home & Garden
2927,2023-04-05,65.82,BOO015,Books
2928,2024-03-26,102.59,CLO014,Clothing
2929,2023-08-03,334.37,SPO020,Sports
2930,2024-05-29,488.87,ELE015,Electronics
2931,2022-01-24,149.82,CLO012,Clothing
2932,2023-05-13,121.7,HOM019,Home & Garden
2933,2023-03-31,45.13,BOO020,Books
2934,2022-03-26,85.28,HOM017,Home & Garden
2935,2024-06-30,487.76,SPO003,Sports
2936,2022-07-02,8.91,BOO008,Books
2937,2024-01-03,581.84,SPO007,Sports
2938,2024-04-14,485.06,ELE001,Electronics
2939,2023-12-01,265.66,CLO018,Clothing
2940,2024-11-12,897.79,ELE006,Electronics
2941,2024-01-08,55.46,BOO020,Books
2942,2022-07-19,151.41,HOM010,Home & Garden
2943,2023-07-15,1804.96,ELE016,Electronics
2944,2024-09-18,1405.97,ELE018,Electronics
2945,2022-03-27,350.44,SPO013,Sports
2946,2024-08-03,122.06,SPO014,Sports
2947,2024-11-24,1662.89,ELE013,Electronics
2948,2024-02-11,46.65,BOO008,Books
2949,2024-03-21,445.34,SPO019,Sports
2950,2023-10-02,820.13,ELE002,Electronics
2951,2022-08-15,1336.23,ELE002,Electronics
2952,2024-09-05,27.13,BOO002,Books
2953,2023-12-21,200.94,ELE002,Electronics
2954,2023-04-11,488.37,SPO007,Sports
2955,2024-05-12,25.04,BOO004,Books
2956,2024-11-20,177.07,SPO016,Sports
2957,2022-01-16,101.15,ELE005,Electronics
2958,2023-09-04,636.45,SPO013,Sports
2959,2024-02-08,65.36,BOO014,Books
2960,2024-06-02,211.45,HOM006,Home & Garden
2961,2022-01-30,28.49,BOO015,Books
2962,2023-11-28,795.85,SPO010,Sports
2963,2023-10-16,72.83,CLO014,Clothing
2964,2022-09-25,290.26,CLO013,Clothing
2965,2022-09-25,214.79,CLO004,Clothing
2966,2024-03-23,58.83,BOO001,Books
2967,2024-05-21,222.82,CLO006,Clothing
2968,2024-07-14,513.14,HOM010,Home & Garden
2969,2024-04-01,222.46,CLO004,Clothing
2970,2022-06-11,79.56,CLO017,Clothing
2971,2023-05-30,765.75,SPO001,Sports
2972,2022-01-31,934.89,ELE016,Electronics
2973,2022-09-19,274.36,CLO012,Clothing
2974,2024-06-28,1593.0,ELE014,Electronics
2975,2023-06-23,169.2,CLO004,Clothing
2976,2022-12-04,489.73,ELE016,Electronics
2977,2023-12-02,150.2,CLO018,Clothing
2978,2022-04-09,301.48,HOM012,Home & Garden
2979,2023-06-27,158.29,SPO008,Sports
2980,2024-10-28,78.06,BOO009,Books
2981,2022-04-07,1261.43,ELE012,Electronics
2982,2023-08-08,160.37,HOM003,Home & Garden
2983,2022-08-17,308.38,CLO015,Clothing
2984,2023-08-08,590.28,SPO020,Sports
2985,2022-06-23,254.77,HOM008,Home & Garden
2986,2023-08-25,177.16,CLO018,Clothing
2987,2024-02-17,234.04,CLO001,Clothing
2988,2022-05-05,1108.32,ELE002,Electronics
2989,2023-06-07,55.95,BOO008,Books
2990,2023-10-28,427.63,SPO008,Sports
2991,2023-11-09,,CLO004,Clothing
2992,2024-11-20,1429.63,ELE010,Electronics
2993,2024-11-19,1471.04,ELE009,Electronics
2994,2023-06-05,27.83,BOO007,Books
2995,2024-12-31,59.34,BOO015,Books
2996,2022-08-08,1515.11,ELE011,Electronics
2997,2023-05-09,127.22,SPO017,Sports
2998,2023-06-08,606.97,SPO014,Sports
2999,2024-12-16,689.28,SPO020,Sports
3000,2022-05-05,82.0,BOO005,Books
3001,2024-09-08,499.99,ELE013,Electronics
3002,2023-04-22,1947.12,ELE018,Electronics
3003,2024-02-20,15.98,BOO018,Books
3004,2023-04-09,326.9,SPO004,Sports
3005,2022-11-06,1971.37,ELE013,Electronics
3006,2022-11-18,201.8,SPO002,Sports
3007,2023-03-11,47.87,CLO006,Clothing
3008,2023-04-17,,CLO017,Clothing
3009,2024-03-01,265.75,HOM017,Home & Garden
3010,2024-09-11,88.39,HOM007,Home & Garden
3011,2024-02-03,469.67,HOM008,Home & Garden
3012,2023-08-16,44.82,BOO017,Books
3013,2022-04-08,168.92,HOM018,Home & Garden
3014,2022-10-11,124.95,CLO011,Clothing
3015,2022-07-20,68.42,ELE015,Electronics
3016,2024-04-07,14.59,CLO011,Clothing
3017,2024-02-16,488.12,HOM002,Home & Garden
3018,2024-06-11,471.6,HOM003,Home & Garden
3019,2022-06-01,1721.06,ELE003,Electronics
3020,2022-07-04,,CLO015,Clothing
3021,2023-10-26,965.54,ELE009,Electronics
3022,2024-08-19,,ELE018,Electronics
3023,2023-02-03,226.23,HOM013,Home & Garden
3024,2024-12-30,435.68,SPO015,Sports
3025,2022-02-01,199.24,SPO019,Sports
3026,2022-08-31,289.42,HOM020,Home & Garden
3027,2022-05-29,7.09,BOO012,Books
3028,2024-07-17,939.03,ELE020,Electronics
3029,2023-04-30,20.76,CLO012,Clothing
3030,2024-07-19,407.68,SPO001,Sports
3031,2023-09-12,,ELE019,Electronics
3032,2024-01-25,267.39,CLO017,Clothing
3033,2023-10-06,1026.26,ELE005,Electronics
3034,2024-09-26,28.12,BOO018,Books
3035,2022-10-24,11.43,BOO005,Books
3036,2024-06-11,21.52,BOO011,Books
3037,2024-11-15,74.52,SPO009,Sports
3038,2024-01-21,75.3,BOO010,Books
3039,2024-02-03,409.15,HOM017,Home & Garden
3040,2022-09-16,1931.57,ELE012,Electronics
3041,2024-10-14,,ELE002,Electronics
3042,2022-05-10,117.47,HOM009,Home & Garden
3043,2022-04-19,93.33,HOM016,Home & Garden
3044,2022-12-30,129.19,SPO009,Sports
3045,2022-01-11,263.28,ELE017,Electronics
3046,2023-01-10,189.38,CLO005,Clothing
3047,2024-05-09,946.85,ELE012,Electronics
3048,2022-01-13,60.79,HOM002,Home & Garden
3049,2022-07-07,1221.68,ELE015,Electronics
3050,2022-08-12,729.98,ELE002,Electronics
3051,2024-01-13,278.13,CLO019,Clothing
3052,2022-10-06,30.9,CLO019,Clothing
3053,2023-10-05,68.56,ELE003,Electronics
3054,2024-10-29,586.75,SPO010,Sports
3055,2023-04-10,233.86,CLO018,Clothing
3056,2023-03-13,169.03,HOM016,Home & Garden
3057,2022-08-25,442.41,HOM017,Home & Garden
3058,2022-10-17,118.85,HOM007,Home & Garden
3059,2022-05-25,519.98,ELE018,Electronics
3060,2024-04-05,243.09,CLO007,Clothing
3061,2024-01-08,161.41,HOM011,Home & Garden
3062,2022-11-07,249.46,HOM018,Home & Garden
3063,2024-06-10,1556.49,ELE008,Electronics
3064,2023-05-30,76.23,BOO006,Books
3065,2023-10-14,144.28,CLO010,Clothing
3066,2024-04-11,138.75,CLO015,Clothing
3067,2023-07-21,763.52,ELE003,Electronics
3068,2024-01-16,105.39,HOM001,Home & Garden
3069,2022-03-11,697.52,SPO002,Sports
3070,2024-10-07,62.19,BOO008,Books
3071,2022-07-24,1999.71,ELE013,Electronics
3072,2022-07-14,,SPO011,Sports
3073,2023-08-28,375.51,HOM006,Home & Garden
3074,2022-02-18,325.42,HOM009,Home & Garden
3075,2022-06-20,319.48,CLO006,Clothing
3076,2024-06-15,60.23,BOO002,Books
3077,2022-01-22,280.85,CLO002,Clothing
3078,2022-06-11,14.49,BOO006,Books
3079,2023-12-12,225.23,SPO002,Sports
3080,2024-06-16,6.96,BOO015,Books
3081,2023-01-27,172.51,CLO019,Clothing
3082,2024-01-20,2072.4,ELE002,Electronics
3083,2022-01-20,140.21,HOM010,Home & Garden
3084,2022-01-25,169.58,CLO012,Clothing
3085,2022-09-16,1767.23,ELE010,Electronics
